url,Category AN,title,category,count_review,rating,count_photo,cits,rating_by_category,normalized_rating,title_yandex,address,lat,lon
https://www.tripadvisor.ru/Attraction_Review-g608960-d7237665-Reviews-Central_Fountain-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Central Fountain,Культурные объекты и достопримечательности • Фонтаны,468.0,4.5,168.0,Очень красиво 😍 вечерний закат потом поющие фонтаны хороший отдых после моря новые впечатления завораживающе,2.803225806451613,2.2121747086439383,Фонтан,"Россия, Краснодарский край, Анапа, улица Горького",44.895493,37.315606
https://www.tripadvisor.ru/Attraction_Review-g608960-d9865154-Reviews-Anapa_Embankment-Anapa_Krasnodar_Krai_Southern_District.html,природные объекты,Набережная Анапы,Культурные объекты и достопримечательности,402.0,4.0,332.0,"Я давно не была в Анапе и, когда увидела их новую набережную, обомлела)) Можно придираться вечно но лично мне очен",2.713649025069638,2.444183128096673,Набережная Анапы,"Набережная ул., 32, Анапа",44.898247,37.314562
https://www.tripadvisor.ru/Attraction_Review-g608960-d5504385-Reviews-Anapa_Dolphinarium_Nemo-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,Анапский дельфинарий на Пионерском проспекте 20А,Океанариумы,551.0,4.5,312.0,влении в дельфинарии,2.9,2.759504132231405,Немо,"Пионерский просп., 20А/6, Анапа",44.923913,37.320509
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331094-Reviews-Wildlife_Preserve_of_Bolshoy_Utrish-Anapa_Krasnodar_Krai_Southern_District.html,природные объекты,Заповедник Утриш,Природные и заповедные зоны,280.0,4.0,363.0,Большой Утриш самое красивое место в окресностях Анапы.,2.491919191919192,2.3081669691470053,Государственный природный заповедник Утриш,"Северная ул., 41В, Анапа",44.904102,37.329348
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331025-Reviews-Gorgippiya_Anapa_Archeological_Museum-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,"Анапский археологический музей ""Горгиппия""",Исторические музеи,238.0,4.5,259.0,"Горгиппию открыла для меня подруга, выросшая в Анапе.",2.9,2.0454405463644862,Анапский археологический музей Горгиппия - филиал ГБУК КК кгиамз им. Е. Д. Фелицына,"Набережная ул., 4, Анапа",44.896086,37.310271
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331030-Reviews-The_Lighthouse-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Анапский маяк,Пирсы и пляжные променады,414.0,4.5,186.0,сами маяк,2.7846153846153845,2.163757855739377,Анапский маяк,"Крепостная ул., 2/3, Анапа",44.888,37.299033
https://www.tripadvisor.ru/Attraction_Review-g608960-d7155646-Reviews-Water_Park_Golden_Beach-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,Аквапарк Золотой Пляж,Аквапарки,289.0,4.0,143.0,"В аквапарке были весь день,аттракционов море,каждый найдёт себе по вкусу,можно очень не плохо перекусить,туалеты чист",1.7828342407743496,1.7184403013804102,Золотой пляж,"Гребенская ул., 2А, Анапа",44.899637,37.316799
https://www.tripadvisor.ru/Attraction_Review-g608960-d12293615-Reviews-Bora_Bora_Beach_Club_Anapa-Anapa_Krasnodar_Krai_Southern_District.html,бары и клубы,Bora-Bora Beach Club Anapa,Клубы на пляже и у бассейна,97.0,4.0,84.0,ссейн с морской водой,2.8,1.20744851584647,Bora Bora,"Пионерский просп., 20А, Анапа, Россия",44.924286,37.320157
https://www.tripadvisor.ru/Attraction_Review-g608960-d8376050-Reviews-Okeanarium_Rif-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,Океанариум Риф,Океанариумы,83.0,4.0,177.0,"Но океанариуму РИФ это удалось!!! Молодцы, я рад что у нас в Анапе есть такой океанариум.",1.517942901019126,1.438238514496558,Риф,"просп. Революции, 3, Анапа",44.896035,37.300434
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331074-Reviews-Sukko_Valley-Anapa_Krasnodar_Krai_Southern_District.html,природные объекты,Долина Сукко,Исторические места для прогулок • Долины,135.0,4.0,146.0,,1.5213007512450412,1.4472129311594748,Долина Сукко,"1-й пр., 14, село Сукко",44.788426,37.39309
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331069-Reviews-Tiki_Tak-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,"Аквапарк ""Тики-Так""",Аквапарки,167.0,3.5,71.0,Отличный аквапарк для самых маленьких.,1.230649402019638,1.198677585956913,Тики-Так,"Пионерский просп., 38, Анапа",44.94418,37.305758
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331076-Reviews-Lion_s_Head_Castle-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Замок «Львиная голова»,Культурные объекты и достопримечательности,95.0,4.5,95.0,Замок Львиная Голова,1.613744141163496,1.3341217820841649,Замок Львиная голова,"Россия, Краснодарский край, муниципальное образование Анапа, село Сукко, Речной переулок",44.802621,37.43977
https://www.tripadvisor.ru/Attraction_Review-g608960-d6474669-Reviews-Vysoky_Bereg_Beach-Anapa_Krasnodar_Krai_Southern_District.html,природные объекты,Пляж Высокий Берег,Пляжи,214.0,3.5,125.0,Высокий берег,1.462299879012971,1.4327373720708154,Высокий берег,"Малая бухта, 5, Анапа",44.893368,37.297935
https://www.tripadvisor.ru/Attraction_Review-g608960-d12584475-Reviews-Scarlet_Sails_Ship-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Кораблик Алые Паруса,Памятники и статуи,57.0,4.5,13.0,"очень обрадовалась увидев кораблик алые паруса на набережной в Анапе, как будто попала в детство, прекрасный вид",1.0916873449131512,1.0392609480383777,Кораблик Алые Паруса,"Россия, Краснодарский край, Анапа, Набережная улица",44.896691,37.310385
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331016-Reviews-Russian_Gate-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Русские ворота,Исторические достопримечательности • Архитектурные достопримечательности,108.0,4.0,89.0,в честь,1.5092638544251449,1.2411863228890123,Русские ворота,"Россия, Краснодарский край, Анапа, улица Пушкина",44.895597,37.311472
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331086-Reviews-Lermontov_Arbour-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Лермонтовская беседка,Исторические места для прогулок,59.0,4.5,27.0,,1.171229666390957,1.0814582052166608,Беседка у моря,"Приморский пер., 26В, село Витязево",44.990543,37.257053
https://www.tripadvisor.ru/Attraction_Review-g608960-d14138851-Reviews-Lastochkiny_Gnyozda-Anapa_Krasnodar_Krai_Southern_District.html,природные объекты,Ласточкины Гнёзда,Обзорные площадки,12.0,4.5,30.0,Очень красивое место,1.087574913480206,1.004423212491188,Ласточкины гнёзда,"Россия, Краснодарский край, муниципальное образование Анапа, село Супсех, район Лысая Гора",44.848129,37.343609
https://www.tripadvisor.ru/Attraction_Review-g608960-d10715756-Reviews-Crocodile_Farm-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,Крокодиловая ферма,Зоопарки • Фермы,62.0,2.5,37.0,,0.731112429615152,0.7144510606810558,Крокодиловая ферма,"Гребенская ул., 4, Анапа",44.897902,37.316734
https://www.tripadvisor.ru/Attraction_Review-g608960-d12564312-Reviews-Solnechny_Ostrov_Park-Anapa_Krasnodar_Krai_Southern_District.html,зеленые зоны,"Парк ""Солнечный Остров""",Парки развлечений и тематические парки,41.0,3.5,13.0,,2.7,0.8102228355156915,Парк аттракционов Солнечный Остров,"Пионерский просп., 38А, Анапа",44.945388,37.304903
https://www.tripadvisor.ru/Attraction_Review-g608960-d10597171-Reviews-Zolotaya_Bukha_Beach-Anapa_Krasnodar_Krai_Southern_District.html,природные объекты,Пляж Золотая бухта,Пляжи,39.0,3.5,40.0,,0.7836118848653669,0.880973236739612,Золотая бухта,"Кордонный пер., 1А, Анапа",44.897141,37.300382
https://www.tripadvisor.ru/Attraction_Review-g608960-d12950044-Reviews-Well_Room_of_Mineral_Water-Anapa_Krasnodar_Krai_Southern_District.html,природные объекты,Бювет минеральных вод,Культурные объекты и достопримечательности,24.0,4.0,8.0,,0.8565966067358826,0.865595736277142,Бювет,"Россия, Краснодарский край, Анапа, проспект Революции",44.8942,37.299923
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331090-Reviews-Church_of_St_Onuphrius-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Храм Святого Онуфрия,Церкви и соборы,42.0,4.5,11.0,Красивый храм прямо возле набережной.,1.1189416307063365,1.0065280756750812,Храм во имя преподобного Онуфрия Великого,"Соборная ул., 7, Анапа",44.895263,37.309512
https://www.tripadvisor.ru/Attraction_Review-g608960-d6491323-Reviews-The_Bathyscaphe_Marine_Aquarium-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,Батискаф-Морской Аквариум,Океанариумы,47.0,4.0,46.0,,1.0327353529712875,1.0120212186207898,Батискаф,"ул. Протапова, 1/1, Анапа, Россия",44.888328,37.300211
https://www.tripadvisor.ru/Attraction_Review-g608960-d6493846-Reviews-Temple_of_St_Seraphim_of_Sarov-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Храм Преподобного Серафима Саровского,Культурные объекты и достопримечательности,39.0,4.5,17.0,,1.1295026118555531,1.0176123551969125,Серафимовская церковь,"ул. Маяковского, 111В, Анапа",44.884601,37.32617
https://www.tripadvisor.ru/Attraction_Review-g608960-d10001393-Reviews-Children_Aquapark_Osminozhka-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,Детский аквапарк Осьминожка,Аквапарки,20.0,4.0,13.0,,0.8779643073200242,0.8721103128296661,Осьминожка,"ул. Калинина, 30, Анапа",44.893274,37.304662
https://www.tripadvisor.ru/Attraction_Review-g608960-d2588111-Reviews-Archaeological_Museum_and_Preserve-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Археологический музей-заповедник,Исторические музеи,41.0,4.5,27.0,,1.1765160118101294,1.048790328628639,Анапский археологический музей Горгиппия - филиал ГБУК КК кгиамз им. Е. Д. Фелицына,"Набережная ул., 4, Анапа",44.896086,37.310271
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331036-Reviews-Museum_of_Local_History-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Анапский краеведческий музей,Исторические музеи,41.0,4.0,28.0,,1.0803770156711334,0.9515451495652784,Краеведческий музей,"ул. Протапова, 1, Анапа",44.888513,37.300696
https://www.tripadvisor.ru/Attraction_Review-g608960-d6494129-Reviews-The_Chapel_of_the_Prophet_Hosea-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Часовня во имя пророка Осии,Культурные объекты и достопримечательности,31.0,4.0,28.0,,1.0383602089484445,0.9333963292385996,Часовня Осии Пророка в Анапе,"Россия, Краснодарский край, Анапа, Центральный сквер",44.894754,37.315812
https://www.tripadvisor.ru/Attraction_Review-g608960-d6493942-Reviews-Temple_of_the_Great_Reverend_Onufriy-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Храм Преподобного Онуфрия Великого,Культурные объекты и достопримечательности,14.0,4.5,8.0,,0.9897115602997956,0.9474469159504632,Храм во имя преподобного Онуфрия Великого,"Соборная ул., 7, Анапа",44.895263,37.309512
https://www.tripadvisor.ru/Attraction_Review-g608960-d17065464-Reviews-White_Hat_Monument-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Памятник Белой шляпе,Памятники и статуи,17.0,5.0,8.0,"Шли пешком с Витязево в Анапу, по дороге купили шляпу мужу у местных торовцев) Ну и не сфоткатся в Анапе в шляпе у шл",1.0793355390129584,1.052891562048467,Белая шляпа,"Россия, Краснодарский край, Анапа, парк имени 30-летия Победы",44.896385,37.31474
https://www.tripadvisor.ru/Attraction_Review-g608960-d2331043-Reviews-Ocean_Park-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,Ocean Park,Аквапарки • Океанариумы,32.0,3.5,29.0,,0.85102494299409,0.8379660322079066,Анапа-Океан,"ул. Ленина, 3, Анапа",44.896591,37.306642
https://www.tripadvisor.ru/Attraction_Review-g608960-d6502195-Reviews-City_Theatre-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Городской театр,Театры,22.0,4.5,21.0,,1.0735180558709971,0.9977786443881148,Городской театр,"Крымская ул., 119, Анапа",44.896224,37.32003
https://www.tripadvisor.ru/Attraction_Review-g608960-d17065479-Reviews-Monument_to_Korytin-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Памятник Корытину,Памятники и статуи,4.0,5.0,5.0,,1.035428728977116,1.0210336328138672,Памятник А. С. Корытину,"Россия, Краснодарский край, Анапа, сквер имени И.В. Гудовича",44.889165,37.301854
https://www.tripadvisor.ru/Attraction_Review-g608960-d14132580-Reviews-The_Black_Sea_Research_Center_Bolshoi_Utrish-Anapa_Krasnodar_Krai_Southern_Distr.html,культурные институции,Центр изучения Черного моря Большой Утриш,Океанариумы,11.0,5.0,60.0,Затем приступили в лаборатории к ознакомлению с микрофлорой и фауной Черного моря.,1.2778787190551897,1.185252958557694,Центр изучения Черного моря,"Россия, Краснодарский край, муниципальное образование Анапа, посёлок Большой Утриш",44.759497,37.385322
https://www.tripadvisor.ru/Attraction_Review-g608960-d17065465-Reviews-Monument_to_A_D_Bezkrovny-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Памятник Безкровному А. Д.,Памятники и статуи,3.0,5.0,5.0,,1.033291976840364,1.0192187507811992,Алексей Данилович Безкровный,"Россия, Краснодарский край, Анапа, улица Пушкина",44.895462,37.31142
https://www.tripadvisor.ru/Attraction_Review-g608960-d17065477-Reviews-Military_Glory_City_Stella-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Стела Город воинской славы,Памятники и статуи,2.0,5.0,7.0,воинской славы,1.0419079128756548,1.0229135106218097,Стела Город воинской славы,"Россия, Краснодарский край, Анапа, улица Ленина",44.896415,37.314704
https://www.tripadvisor.ru/Attraction_Review-g608960-d6491488-Reviews-White_Square_Art_Gallery-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Белый квадрат,Художественные галереи,25.0,4.5,12.0,,1.051374063138769,0.9784299020563664,Художественная галерея Белый Квадрат,"ул. Горького, 8, Анапа",44.89645,37.31769
https://www.tripadvisor.ru/Attraction_Review-g608960-d6502096-Reviews-Balu_Zoo-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,Балу,Зоопарки,22.0,3.5,19.0,,0.8008248406161292,0.7922690025148366,Мир животных,"ул. Горького, 1Б, Анапа",44.895098,37.313408
https://www.tripadvisor.ru/Attraction_Review-g608960-d15017247-Reviews-Water_Park_Laskovy_Bereg-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,"Аквапарк ""Ласковый берег""",Аквапарки,1.0,3.0,9.0,,0.6306610358788218,0.6266082704624201,Ласковый берег,"Пограничный пер., 46, станица Благовещенская",45.051282,37.119803
https://www.tripadvisor.ru/Attraction_Review-g608960-d17065481-Reviews-Memorial_to_Those_who_Died_Fighting_for_the_Motherland_and_Fascism_Victims-Anapa.html,достопримечательности,Мемориал Павшим в боях за Родину и жертвам фашизма,Памятники и статуи,1.0,4.0,8.0,,0.8451475048249242,0.8238534495257809,Павшим в боях за Родину и жертвам фашизма,"Россия, Краснодарский край, Анапа, улица Протапова",44.887811,37.300142
https://www.tripadvisor.ru/Attraction_Review-g608960-d11871802-Reviews-Einshteinium_Museum-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,"Музей ""Эйнштейниум""",Научные музеи • Детские музеи,1.0,5.0,11.0,,1.0466727231433113,1.032117912335698,Эйнштейниум,"Крымская ул., 272, Анапа",44.901101,37.333633
https://www.tripadvisor.ru/Attraction_Review-g608960-d17065476-Reviews-Chapel_of_the_Osiyevskiy_Church-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Часовня Осиевского храма,Культурные объекты и достопримечательности,1.0,4.0,2.0,,0.8119236883942766,0.8073245239059461,Часовня Осии Пророка в Анапе,"Россия, Краснодарский край, Анапа, Центральный сквер",44.894754,37.315812
https://www.tripadvisor.ru/Attraction_Review-g608960-d2332107-Reviews-The_Crypt_Sklep_Heroon-Anapa_Krasnodar_Krai_Southern_District.html,достопримечательности,Склеп героон,Исторические достопримечательности • Древние руины,10.0,3.0,7.0,,0.659001929969672,0.6374325668831526,Склеп Героон,"ул. Чехова, 50А, Анапа",44.8878,37.340128
https://www.tripadvisor.ru/Attraction_Review-g608960-d17065463-Reviews-Central_Beach-Anapa_Krasnodar_Krai_Southern_District.html,природные объекты,Центральный пляж,Пляжи,6.0,2.0,4.0,,0.0,0.4219085759425637,"Объединение курортных услуг Центральный пляж, офис","Набережная ул., 3В, Анапа",44.902186,37.317021
https://www.tripadvisor.ru/Attraction_Review-g608960-d6854670-Reviews-Bugaz_Spit-Anapa_Krasnodar_Krai_Southern_District.html,природные объекты,Бугазская коса,Другие виды активного отдыха на открытом воздухе,92.0,4.0,124.0,,1.3514335556118289,1.3085669431486957,Бугазская Коса,"Советская ул., 3, посёлок Веселовка",45.131983,36.899861
https://www.tripadvisor.ru/Attraction_Review-g608960-d8043767-Reviews-Cinema_Centre_on_Red_Square-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Киноцентр На Красной Площади,Кинотеатры,33.0,4.0,6.0,,0.9618214853508972,0.8764200326978746,Монитор на Красной Площади,"Астраханская ул., 99, Анапа",44.879422,37.339031
https://www.tripadvisor.ru/Attraction_Review-g608960-d21383119-Reviews-Solod-Anapa_Krasnodar_Krai_Southern_District.html,бары и клубы,Солод,Бары и клубы,8.0,5.0,21.0,,1.3324742268041236,1.0723702959307646,Солод,"ул. Ленина, 10, Анапа",44.895305,37.306932
https://www.tripadvisor.ru/Attraction_Review-g608960-d8043766-Reviews-Mir_Kino-Anapa_Krasnodar_Krai_Southern_District.html,культурные институции,Мир Кино,Кинотеатры,16.0,4.0,3.0,,0.8788099023393141,0.8373025753326034,Мир кино,"Крымская ул., 167, Анапа",44.898936,37.325484
https://www.tripadvisor.ru/Attraction_Review-g608960-d8458319-Reviews-Park_More_Udovolstviya-Anapa_Krasnodar_Krai_Southern_District.html,тематические парки,Парк Море удовольствия,Водные виды спорта • Аренда снаряжения,17.0,4.5,,,0.930852994555354,0.930852994555354,Море удовольствия,"Набережная ул., 23А, Анапа",44.897199,37.308895
https://www.tripadvisor.ru/Attraction_Review-g608960-d23634906-Reviews-Anapa_Krasnodar_Krai_Southern_District.html,экскурсии и мастер-классы,Планета экскурсий Анапа,Экскурсии по городу,3.0,5.0,,,1.2727272727272727,1.0054446460980035,Планета одежда обувь,"Владимирская ул., 107, Анапа",44.874502,37.335563
